Well.Position,Temperature,Fluorescence,Normalized,norm_deriv,tm
A11,42.040318,58211.64,0.301349723460984,0.000498885319989126,54.270756
A11,42.09969,58214.516,0.301379343280203,0.000519389181364669,54.270756
A11,42.159058,58217.51,0.301410178377122,0.000540343453325355,54.270756
A11,42.21843,58220.625,0.301442259648633,0.000558402622904,54.270756
A11,42.2778,58223.844,0.301475412012355,0.000564445580426787,54.270756
A11,42.337173,58227.098,0.301508924839801,0.000554267330271376,54.270756
A11,42.39654,58230.293,0.301541830028398,0.000538070283027357,54.270756
A11,42.455914,58233.395,0.301573777413382,0.000522311891326783,54.270756
A11,42.515285,58236.406,0.301604787592682,0.000510334009528695,54.270756
A11,42.574657,58239.348,0.301635087143496,0.000508590793427003,54.270756
A11,42.63403,58242.28,0.301665283704674,0.000527369108667134,54.270756
A11,42.693398,58245.32,0.301696592553917,0.000551618677873686,54.270756
A11,42.75277,58248.5,0.30172934325806,0.000575229294050778,54.270756
A11,42.81214,58251.816,0.301763494621248,0.000599137994712634,54.270756
A11,42.871513,58255.27,0.301799067241408,0.000638404937526604,54.270756
A11,42.93088,58258.95,0.301836967427334,0.000701133692712239,54.270756
A11,42.990253,58262.992,0.301878595838071,0.000786663743445393,54.270756
A11,43.049625,58267.527,0.301925301637847,0.000890395809285069,54.270756
A11,43.108997,58272.66,0.301978166217836,0.000993500949123721,54.270756
A11,43.168365,58278.387,0.302037148382184,0.00108745204138102,54.270756
A11,43.227737,58284.656,0.302101712584785,0.00118856211342437,54.270756
A11,43.28711,58291.508,0.302172281083145,0.0013065823410107,54.270756
A11,43.34648,58299.04,0.302249852876731,0.00145125701870679,54.270756
A11,43.40585,58307.406,0.302336014005931,0.0016337483387728,54.270756
A11,43.46522,58316.824,0.302433009644804,0.00185933994363532,54.270756
A11,43.524593,58327.543,0.302543404235278,0.00211280361525247,54.270756
A11,43.583965,58339.723,0.302668845611523,0.00237699079965495,54.270756
A11,43.643337,58353.426,0.30280997230928,0.00265367278134241,54.270756
A11,43.702705,58368.723,0.302967515554962,0.00295497615647117,54.270756
A11,43.762077,58385.758,0.303142958399324,0.00326525003256026,54.270756
A11,43.82145,58404.582,0.303336826089508,0.00356100933301508,54.270756
A11,43.88082,58425.11,0.303548243213609,0.0038354401964625,54.270756
A11,43.94019,58447.22,0.303775953298073,0.0040710135925174,54.270756
A11,43.99956,58470.688,0.30401764937506,0.00429995128862681,54.270756
A11,44.058933,58495.477,0.30427295038292,0.00453576263806376,54.270756
A11,44.118305,58521.625,0.304542247682267,0.00477529258364473,54.270756
A11,44.177673,58549.152,0.304825747252373,0.0050311786581911,54.270756
A11,44.237045,58578.156,0.305124458391667,0.00531566124677978,54.270756
A11,44.296417,58608.8,0.305440059831211,0.00562069150047964,54.270756
A11,44.35579,58641.203,0.305773777147669,0.00593942115383371,54.270756
A11,44.415157,58675.44,0.306126382763309,0.00626718464069069,54.270756
A11,44.47453,58711.57,0.30649848431698,0.0066144429982407,54.270756
A11,44.5339,58749.7,0.306891183797786,0.00697837913354588,54.270756
A11,44.593273,58789.93,0.307305511102082,0.00734034464556665,54.270756
A11,44.652645,58832.246,0.307741322044378,0.00768848647898892,54.270756
A11,44.712013,58876.566,0.308197772109663,0.00803212303781891,54.270756
A11,44.771385,58922.87,0.308674655318664,0.00837315521413803,54.270756
A11,44.830757,58971.14,0.309171786290038,0.00871924448239708,54.270756
A11,44.89013,59021.406,0.309689473992692,0.00907922848108797,54.270756
A11,44.949497,59073.742,0.310228480549928,0.00945906021703768,54.270756
A11,45.00887,59128.273,0.310790093332195,0.00985331698775414,54.270756
A11,45.06824,59185.074,0.311375084761758,0.0102387722281064,54.270756
A11,45.127613,59244.1,0.311982991385257,0.0106068898614858,54.270756
A11,45.18698,59305.242,0.312612690615664,0.0109537828865324,54.270756
A11,45.246353,59368.39,0.313263049566986,0.0112726225728355,54.270756
A11,45.305725,59433.375,0.31393232771438,0.0115442687519405,54.270756
A11,45.365097,59499.926,0.31461773403872,0.0117432087735999,54.270756
A11,45.42447,59567.625,0.315314963573235,0.0118630556638323,54.270756
A11,45.483837,59636.008,0.31601923759883,0.0119234358658127,54.270756
A11,45.54321,59704.746,0.316727167756491,0.0119505794018315,54.270756
A11,45.60258,59773.637,0.317436673655578,0.0119607302111705,54.270756
A11,45.661953,59842.59,0.318146818090405,0.0119659290681678,54.270756
A11,45.72132,59911.566,0.318857199401395,0.0119560467352416,54.270756
A11,45.780693,59980.492,0.319567065764207,0.0119534726705265,54.270756
A11,45.840065,60049.402,0.320276767343601,0.0119617989901925,54.270756
A11,45.899437,60118.36,0.320986963273247,0.0119771769738797,54.270756
A11,45.958805,60187.402,0.321698024315832,0.0120051652384514,54.270756
A11,46.018177,60256.61,0.32241079498637,0.0120405227640277,54.270756
A11,46.07755,60326.023,0.323125676944438,0.0120813764126007,54.270756
A11,46.13692,60395.668,0.323842948262055,0.0121334176635722,54.270756
A11,46.19629,60465.613,0.324563309268741,0.0121962141064073,54.270756
A11,46.25566,60535.92,0.325287398500238,0.0122625542154549,54.270756
A11,46.315033,60606.613,0.326015463131672,0.0123397792100301,54.270756
A11,46.374405,60677.75,0.32674810050293,0.0124357053511843,54.270756
A11,46.433777,60749.44,0.327486433201041,0.0125555482266087,54.270756
A11,46.493145,60821.816,0.328231830988158,0.0126867091961139,54.270756
A11,46.552517,60894.953,0.32898506628655,0.0128183266923097,54.270756
A11,46.61189,60968.85,0.329746128797252,0.0129721491583664,54.270756
A11,46.67126,61043.63,0.330516285292784,0.0131572425409803,54.270756
A11,46.73063,61119.477,0.331297430782442,0.0133837954535341,54.270756
A11,46.79,61196.63,0.332092026718519,0.0136341188142369,54.270756
A11,46.849373,61275.23,0.332901525254876,0.0138976683125387,54.270756
A11,46.908745,61355.348,0.333726657617929,0.01415517669734,54.270756
A11,46.968113,61436.945,0.334567022148096,0.0143901354277883,54.270756
A11,47.027485,61519.902,0.335421393268715,0.014588058984847,54.270756
A11,47.086857,61604,0.336287515506763,0.0147489595473041,54.270756
A11,47.14623,61689.027,0.337163205481965,0.0149038061380104,54.270756
A11,47.205597,61774.938,0.33804799974096,0.0150592831930875,54.270756
A11,47.26497,61861.754,0.338942114561984,0.0152317802754654,54.270756
A11,47.32434,61949.56,0.339846425356938,0.0154324001087304,54.270756
A11,47.383713,62038.527,0.340762693248594,0.0156904290156296,54.270756
A11,47.443085,62128.98,0.34169426540011,0.0159893456400814,54.270756
A11,47.502453,62221.15,0.34264352087207,0.0163149029905828,54.270756
A11,47.561825,62315.203,0.343612169292427,0.0166746693861491,54.270756
A11,47.621197,62411.33,0.344602177763221,0.0170551377869386,54.270756
A11,47.68057,62509.652,0.345614792459045,0.0174556910920915,54.270756
A11,47.739937,62610.273,0.346651084472109,0.0178764806951499,54.270756
A11,47.79931,62713.33,0.347712464760423,0.0183098467994825,54.270756
A11,47.85868,62818.88,0.348799520364908,0.0187330364038606,54.270756
A11,47.918053,62926.875,0.349911756935314,0.0191464232989208,54.270756
A11,47.97742,63037.242,0.351048422647301,0.0195592362500719,54.270756
A11,48.036793,63150,0.352209713181177,0.0199755347387484,54.270756
A11,48.096165,63265.156,0.353395700629686,0.0203880344922007,54.270756
A11,48.155537,63382.69,0.354606179013557,0.0208102447092101,54.270756
A11,48.21491,63502.66,0.355841745672677,0.021250557398723,54.270756
A11,48.274277,63625.156,0.357103327513767,0.0216903912596347,54.270756
A11,48.33365,63750.2,0.358391151114025,0.0221192663704604,54.270756
A11,48.39302,63877.71,0.359704371958439,0.0225556200719183,54.270756
A11,48.452393,64007.742,0.361043566788969,0.023009120130164,54.270756
A11,48.51176,64140.375,0.362409549223737,0.0234720201952713,54.270756
A11,48.571133,64275.69,0.363803153478791,0.0239499646593282,54.270756
A11,48.630505,64413.758,0.365225110780544,0.0244219629053919,54.270756
A11,48.689877,64554.547,0.366675091562163,0.0248840154784662,54.270756
A11,48.749245,64697.99,0.368152405793089,0.0253345622337895,54.270756
A11,48.808617,64844.04,0.369656569422033,0.0257886061591917,54.270756
A11,48.86799,64992.71,0.371187716335523,0.0262525559933054,54.270756
A11,48.92736,65144.047,0.372746330584845,0.0267226619603982,54.270756
A11,48.98673,65298.094,0.374332855025434,0.0271983189942614,54.270756
A11,49.0461,65454.883,0.375947619224124,0.027668414627256,54.270756
A11,49.105473,65614.39,0.377590376005788,0.0281169407221829,54.270756
A11,49.164845,65776.48,0.379259735010345,0.028544145372859,54.270756
A11,49.224216,65941.03,0.380954429465277,0.0289770566156322,54.270756
A11,49.283585,66108.07,0.382674768339491,0.0294248667697192,54.270756
A11,49.342957,66277.7,0.384421781529342,0.0298875149070338,54.270756
A11,49.40233,66450,0.386196292951918,0.0303521922738578,54.270756
A11,49.4617,66624.97,0.387998302607217,0.0308170941158516,54.270756
A11,49.52107,66802.62,0.389827913484875,0.031304547166602,54.270756
A11,49.58044,66983.08,0.391686464450156,0.0317885007649106,54.270756
A11,49.639812,67166.336,0.39357381131757,0.0322651825657874,54.270756
A11,49.699184,67352.34,0.395489459736866,0.0327379676993686,54.270756
A11,49.758553,67541.06,0.39743308014121,0.033208697600608,54.270756
A11,49.817924,67732.5,0.399404713726456,0.0336921055985503,54.270756
A11,49.877296,67926.73,0.401405081420053,0.0342044097712023,54.270756
A11,49.93667,68123.92,0.403435934045808,0.0347635775627742,54.270756
A11,49.996037,68324.31,0.405499743354977,0.0353515701570145,54.270756
A11,50.05541,68528.11,0.40759867212991,0.0359761167953092,54.270756
A11,50.11478,68735.5,0.409734574184047,0.0366462144300599,54.270756
A11,50.174152,68946.76,0.411910333227189,0.0373487476518786,54.270756
A11,50.233524,69162.07,0.414127803072776,0.0380687636251844,54.270756
A11,50.292892,69381.516,0.416387869431676,0.038789200954103,54.270756
A11,50.352264,69605.13,0.418690861870723,0.0395292026144124,54.270756
A11,50.411636,69833.01,0.421037789688346,0.0402824183841298,54.270756
A11,50.47101,70065.24,0.423429517997485,0.0410477001913928,54.270756
A11,50.530376,70301.85,0.425866355767047,0.0417984513543561,54.270756
A11,50.58975,70542.82,0.428348097017761,0.0425610697513327,54.270756
A11,50.64912,70788.17,0.430874947728898,0.0433516772010925,54.270756
A11,50.708492,71038.086,0.433448823507681,0.0441626524571798,54.270756
A11,50.76786,71292.66,0.436070671858759,0.0449707994461427,54.270756
A11,50.827232,71551.91,0.438740678163475,0.045784350263516,54.270756
A11,50.886604,71815.85,0.44145898660732,0.0465918298061204,54.270756
A11,50.945976,72084.445,0.44422523672657,0.0473923354798813,54.270756
A11,51.00535,72357.664,0.447039109253352,0.0482031604090264,54.270756
A11,51.064716,72635.52,0.449900738074194,0.0490247595396988,54.270756
A11,51.12409,72918.15,0.452811534147105,0.0498832737627694,54.270756
A11,51.18346,73205.71,0.4557731041104,0.0507610609138832,54.270756
A11,51.242832,73498.34,0.458786889818979,0.051652681613696,54.270756
A11,51.3022,73796.09,0.461853406221021,0.0525581582418009,54.270756
A11,51.361572,74099.08,0.464973889192153,0.0535087464036768,54.270756
A11,51.420944,74407.55,0.468150810483632,0.054513108713383,54.270756
A11,51.480316,74721.81,0.471387362774163,0.0555958065610643,54.270756
A11,51.539684,75042.29,0.474687974618081,0.056743868523913,54.270756
A11,51.599056,75369.41,0.478056971580082,0.057949232802686,54.270756
A11,51.65843,75703.49,0.481497649328509,0.0592073312281618,54.270756
A11,51.7178,76044.8,0.485012788583525,0.0604858112936404,54.270756
A11,51.77717,76393.48,0.488603831200028,0.0617686281300437,54.270756
A11,51.83654,76749.555,0.492271034652109,0.0630623308954619,54.270756
A11,51.895912,77113.1,0.496015171362035,0.0643902054172029,54.270756
A11,51.955284,77484.3,0.499838146638065,0.0657519056125763,54.270756
A11,52.014656,77863.35,0.503741968778095,0.0671632316156436,54.270756
A11,52.074024,78250.51,0.507729315512652,0.0686279551972217,54.270756
A11,52.133396,78646.14,0.511803894468621,0.070174633688502,54.270756
A11,52.19277,79050.7,0.515970443169243,0.0718106813879912,54.270756
A11,52.25214,79464.664,0.520233843323247,0.0735259610199398,54.270756
A11,52.31151,79888.516,0.524599079629001,0.0753269352451615,54.270756
A11,52.37088,80322.75,0.529071239774507,0.077226614902305,54.270756
A11,52.430252,80767.95,0.533656338354487,0.0792483493962192,54.270756
A11,52.489624,81224.805,0.538361471354839,0.0813995953994507,54.270756
A11,52.548992,81694.03,0.543194002534513,0.0836847165932609,54.270756
A11,52.608364,82176.46,0.548162531528088,0.0861271036953001,54.270756
A11,52.667736,82672.97,0.553276069928685,0.0887297724508932,54.270756
A11,52.727108,83184.484,0.55854413397864,0.091490907379805,54.270756
A11,52.786476,83711.88,0.563975766167964,0.0943614869150062,54.270756
A11,52.845848,84255.86,0.569578196369082,0.0973294729459452,54.270756
A11,52.90522,84816.95,0.575356841836829,0.100391997398102,54.270756
A11,52.964592,85395.695,0.581317315506349,0.103523040522522,54.270756
A11,53.023964,85992.49,0.587463685468252,0.106692668890495,54.270756
A11,53.083332,86607.516,0.593797815834943,0.109854339303549,54.270756
A11,53.142704,87240.81,0.600320087668074,0.113017646916677,54.270756
A11,53.202076,87892.34,0.60703017140081,0.116152159340935,54.270756
A11,53.261448,88561.94,0.6139263574052,0.119260013531377,54.270756
A11,53.320816,89249.41,0.621006585888531,0.122282412195055,54.270756
A11,53.380188,89954.35,0.628266737265375,0.125208766627655,54.270756
A11,53.43956,90676.16,0.635700632157593,0.128016273260208,54.270756
A11,53.49893,91414.13,0.643300958301052,0.130701601810239,54.270756
A11,53.5583,92167.58,0.651060712400526,0.133264480904546,54.270756
A11,53.617672,92935.83,0.65897289116079,0.135720745206004,54.270756
A11,53.677044,93718.24,0.667030903245161,0.138046043437747,54.270756
A11,53.736416,94514.055,0.675226972936147,0.1402246703677,54.270756
A11,53.795784,95322.375,0.683551831166536,0.142214407220532,54.270756
A11,53.855156,96142.22,0.691995384952034,0.144010637223495,54.270756
A11,53.914528,96972.42,0.700545584505267,0.145582230060444,54.270756
A11,53.9739,97811.68,0.709189092668416,0.146913492312299,54.270756
A11,54.03327,98658.586,0.717911346706997,0.148004276932628,54.270756
A11,54.09264,99511.78,0.726698360628488,0.14887614135722,54.270756
A11,54.15201,100370,0.735537137140865,0.149506175900873,54.270756
A11,54.211384,101231.91,0.744413916828804,0.149917814096549,54.270756
A11,54.270756,102096.164,0.753314837287344,0.150108677714877,54.270756
A11,54.330124,102961.46,0.762226489265921,0.150076708030163,54.270756
A11,54.389496,103826.63,0.771136843575088,0.149840795639642,54.270756
A11,54.448868,104690.44,0.780033191293804,0.149365501558684,54.270756
A11,54.50824,105551.51,0.788901319852347,0.148653902272349,54.270756
A11,54.567608,106408.42,0.797726604722452,0.147658606027158,54.270756
A11,54.62698,107259.65,0.806493391479497,0.146412855477989,54.270756
A11,54.68635,108103.67,0.815185922709224,0.144890427921708,54.270756
A11,54.745724,108938.97,0.823788646976648,0.1430982113601,54.270756
A11,54.805096,109763.91,0.832284673981519,0.141036541232357,54.270756
A11,54.864464,110576.91,0.840657731361402,0.138691333211849,54.270756
A11,54.923836,111376.445,0.848892113196856,0.136096296915953,54.270756
A11,54.983208,112161.02,0.85697242253735,0.133228053255992,54.270756
A11,55.04258,112929.06,0.864882438515265,0.130112714662367,54.270756
A11,55.101948,113679.09,0.87260697015934,0.126735258566425,54.270756
A11,55.16132,114409.7,0.880131495930946,0.123127865085809,54.270756
A11,55.22069,115119.49,0.88744159728109,0.119306937901147,54.270756
A11,55.280064,115807.3,0.894525327412033,0.115341591434217,54.270756
A11,55.33943,116472.16,0.901372696329117,0.111216803149251,54.270756
A11,55.398804,117113.33,0.9079760827993,0.107014023507482,54.270756
A11,55.458176,117730.25,0.914329719402987,0.10271209168005,54.270756
A11,55.517548,118322.37,0.920427941710214,0.0983491344660026,54.270756
A11,55.576916,118889.3,0.926266733125192,0.0939538441813464,54.270756
A11,55.636288,119430.93,0.931844960761927,0.089585128331596,54.270756
A11,55.69566,119947.375,0.93716380900123,0.0852669876512009,54.270756
A11,55.75503,120438.91,0.942226110058082,0.0809993519387753,54.270756
A11,55.814404,120905.875,0.947035365580095,0.0768362776436701,54.270756
A11,55.87377,121348.78,0.951596828038689,0.0727452982902103,54.270756
A11,55.933144,121768.16,0.955916007379372,0.0687615232418549,54.270756
A11,55.992516,122164.56,0.959998516537288,0.064868968797998,54.270756
A11,56.051888,122538.52,0.963849916952762,0.0610603219962698,54.270756
A11,56.111256,122890.5,0.967474946149037,0.0573152622109821,54.270756
A11,56.170628,123220.914,0.970877867897027,0.0536364166385572,54.270756
A11,56.23,123530.12,0.974062369225692,0.0500272545571084,54.270756
A11,56.28937,123818.51,0.977032487328747,0.046500592449739,54.270756
A11,56.34874,124086.57,0.979793227502488,0.0430641351773734,54.270756
A11,56.40811,124334.82,0.982349945207969,0.0397169415554095,54.270756
A11,56.467484,124563.79,0.98470809889588,0.036461221002256,54.270756
A11,56.526855,124773.98,0.986872838048005,0.0333086963647476,54.270756
A11,56.586224,124965.99,0.988850342042484,0.0302618353611521,54.270756
A11,56.645596,125140.445,0.990647047731546,0.0273237985925537,54.270756
A11,56.704967,125297.96,0.992269288977784,0.0244800082923409,54.270756
A11,56.76434,125439.086,0.993722740510125,0.0217272222798222,54.270756
A11,56.82371,125564.336,0.995012685696879,0.0190564652800651,54.270756
A11,56.88308,125674.19,0.996144068040556,0.0164675865151573,54.270756
A11,56.94245,125769.12,0.997121748651961,0.0139532890256637,54.270756
A11,57.001823,125849.56,0.997950197281282,0.0115154735630984,54.270756
A11,57.061195,125915.945,0.99863389397767,0.00913252601490234,54.270756
A11,57.120564,125968.59,0.999176082914649,0.00679994225837616,54.270756
A11,57.179935,126007.79,0.999579802286471,0.00452483434350539,54.270756
A11,57.239307,126033.875,0.999848450751113,0.00232525906749053,54.270756
A11,57.29868,126047.28,0.999986508357727,0.000227258279390911,54.270756
A11,57.358047,126048.59,1,-0.00176757850785017,54.270756
A11,57.41742,126038.4,0.999895053561253,-0.00364635698460446,54.270756
A11,57.47679,126017.38,0.999678569347077,-0.00539640504212584,54.270756
A11,57.536163,125986.27,0.999358168590511,-0.00701665896854814,54.270756
A11,57.595535,125945.82,0.998941575514231,-0.00850903117767507,54.270756
A11,57.654903,125896.77,0.998436411351274,-0.0098944432031165,54.270756
A11,57.714275,125839.73,0.997848958469419,-0.0112067058754789,54.270756
A11,57.773647,125775.125,0.99718359392818,-0.0124658517631709,54.270756
A11,57.83302,125703.26,0.996443458911445,-0.0137031538084903,54.270756
A11,57.892387,125624.27,0.995629943779297,-0.0149055957978012,54.270756
A11,57.95176,125538.34,0.994744953839994,-0.0160686035910603,54.270756
A11,58.01113,125445.71,0.993790960844793,-0.0171848874163662,54.270756
A11,58.070503,125346.64,0.992770642524221,-0.0182491867943296,54.270756
A11,58.12987,125241.445,0.991687243051802,-0.0192725034460025,54.270756
A11,58.189243,125130.34,0.990542976704702,-0.0202450993379333,54.270756
A11,58.248615,125013.63,0.98934098466681,-0.0211766063505746,54.270756
A11,58.307987,124891.55,0.988083687194564,-0.0220801118918234,54.270756
A11,58.367355,124764.27,0.98677283511177,-0.0229650304288324,54.270756
A11,58.426727,124631.88,0.98540935532515,-0.0238440963384871,54.270756
A11,58.4861,124494.42,0.983993659793245,-0.0247161247938431,54.270756
A11,58.54547,124351.94,0.982526263464234,-0.0255724724181926,54.270756
A11,58.604843,124204.516,0.981007949059349,-0.0263786144512505,54.270756
A11,58.66421,124052.46,0.979441929855222,-0.0271155910056184,54.270756
A11,58.723583,123896.14,0.977831995870445,-0.0277977651349828,54.270756
A11,58.782955,123735.89,0.976181586958851,-0.0284100965604245,54.270756
A11,58.842327,123572.11,0.974494822705865,-0.0289411146049106,54.270756
A11,58.901695,123405.28,0.972776646614001,-0.0293790720115546,54.270756
A11,58.961067,123235.914,0.971032352350531,-0.0297477044774652,54.270756
A11,59.02044,123064.42,0.96926614189259,-0.030041679476404,54.270756
A11,59.07981,122891.24,0.967482567382076,-0.0302689262723024,54.270756
A11,59.13918,122716.75,0.96568550122929,-0.0304493359423381,54.270756
A11,59.19855,122541.22,0.963877724154393,-0.0305778939513171,54.270756
A11,59.257923,122364.94,0.962062222856822,-0.0306644476099968,54.270756
A11,59.317295,122188.164,0.960241613273321,-0.0307121380359583,54.270756
A11,59.376663,122011.125,0.958418295062402,-0.0307284561924352,54.270756
A11,59.436035,121833.98,0.956593885161345,-0.0307536086164154,54.270756
A11,59.495407,121656.69,0.954767981910571,-0.0307912522991752,54.270756
A11,59.55478,121479.18,0.952939812887812,-0.0308604618249919,54.270756
A11,59.61415,121301.28,0.951107627269262,-0.0309385237014502,54.270756
A11,59.67352,121122.93,0.949270807117107,-0.0310183202862711,54.270756
A11,59.73289,120944.12,0.947429249441711,-0.031087872441317,54.270756
A11,59.792263,120764.9,0.945583469191253,-0.0311543127503471,54.270756
A11,59.851635,120585.3,0.943733775334639,-0.0312223329532557,54.270756
A11,59.911003,120405.32,0.94188016787187,-0.0312887481199559,54.270756
A11,59.970375,120224.945,0.940022492318492,-0.0313442569177282,54.270756
A11,60.029747,120044.25,0.938161521096773,-0.0313817171903187,54.270756
A11,60.08912,119863.336,0.936298294402032,-0.0314060533342685,54.270756
A11,60.148487,119682.3,0.934433811233737,-0.0314261234806008,54.270756
A11,60.20786,119501.13,0.932567948004323,-0.0314311808772949,54.270756
A11,60.26723,119319.94,0.930701878795638,-0.0314079099630994,54.270756
A11,60.326603,119138.875,0.928837096957399,-0.0313529301673799,54.270756
A11,60.385975,118958.13,0.926975610787501,-0.0312639673565744,54.270756
A11,60.445343,118777.91,0.925119531573476,-0.031143904850768,54.270756
A11,60.504715,118598.37,0.923270455654676,-0.0310033982064023,54.270756
A11,60.564087,118419.64,0.921429721896366,-0.0308450255413124,54.270756
A11,60.62346,118241.82,0.919598360194901,-0.0306781329218118,54.270756
A11,60.682827,118064.98,0.917777091477732,-0.0304963667777501,54.270756
A11,60.7422,117889.17,0.915966430693037,-0.0303070898563484,54.270756
A11,60.80157,117714.46,0.914167098768266,-0.0301182194620339,54.270756
A11,60.860943,117540.83,0.912378889724146,-0.0299460489988821,54.270756
A11,60.92031,117368.21,0.91060108263323,-0.0297756318709628,54.270756
A11,60.979683,117196.555,0.908833214042155,-0.0296191475619271,54.270756
A11,61.039055,117025.805,0.907074666013108,-0.0294847121923185,54.270756
A11,61.098427,116855.83,0.905324099680826,-0.0293897253006392,54.270756
A11,61.157795,116686.414,0.903579290469177,-0.0293232162837941,54.270756
A11,61.217167,116517.37,0.901838312471976,-0.0292829995881121,54.270756
A11,61.27654,116348.555,0.900099692937431,-0.029246315690752,54.270756
A11,61.33591,116179.96,0.898363339174871,-0.0292118801388219,54.270756
A11,61.395283,116011.555,0.896628942215389,-0.0291974845137112,54.270756
A11,61.45465,115843.25,0.894895575152263,-0.0291971358627524,54.270756
A11,61.514023,115674.93,0.893162053604684,-0.0292451570369304,54.270756
A11,61.573395,115506.336,0.891425710141088,-0.0293332772533888,54.270756
A11,61.632767,115337.234,0.889684134803999,-0.0294674428534972,54.270756
A11,61.692135,115167.37,0.887934711656673,-0.0296503712606736,54.270756
A11,61.751507,114996.44,0.886174309814184,-0.0298736379413198,54.270756
A11,61.81088,114824.22,0.884400622308694,-0.0301162719361315,54.270756
A11,61.87025,114650.61,0.882612619243846,-0.0303435187320262,54.270756
A11,61.92962,114475.69,0.880811124536726,-0.0305395407773495,54.270756
A11,61.98899,114299.64,0.878997992000774,-0.0306837058148859,54.270756
A11,62.048363,114122.75,0.877176208335427,-0.0307744244155884,54.270756
A11,62.107735,113945.34,0.875349069209025,-0.0307921107856616,54.270756
A11,62.167103,113767.84,0.873521003175902,-0.0307345274671847,54.270756
A11,62.226475,113590.66,0.87169623281112,-0.0306113673221279,54.270756
A11,62.285847,113414.19,0.869878774710471,-0.0304200434663168,54.270756
A11,62.34522,113238.82,0.868072645469745,-0.030178721437291,54.270756
A11,62.40459,113064.85,0.866280934778013,-0.0299115763489859,54.270756
A11,62.46396,112892.42,0.864505084490174,-0.0296426965523051,54.270756
A11,62.52333,112721.54,0.862745197595863,-0.0293740671756059,54.270756
A11,62.582703,112552.2,0.861001171105446,-0.029114364432175,54.270756
A11,62.642075,112384.36,0.859272593060379,-0.0288734586995263,54.270756
A11,62.701443,112217.92,0.857558433564306,-0.028652947550678,54.270756
A11,62.760815,112052.74,0.855857250762327,-0.028461442198366,54.270756
A11,62.820187,111888.664,0.854167438016125,-0.0282958269396119,54.270756
A11,62.87956,111725.54,0.85248742988324,-0.0281401263359332,54.270756
A11,62.938927,111563.33,0.850816835003054,-0.0279742282591805,54.270756
A11,62.9983,111402.06,0.849155921148622,-0.0278177833516394,54.270756
A11,63.05767,111241.7,0.847504379351035,-0.0276672003927564,54.270756
A11,63.117043,111082.2,0.845861694662116,-0.0275224193549544,54.270756
A11,63.176414,110923.54,0.844227661102593,-0.0273751999298753,54.270756
A11,63.235783,110765.734,0.842602422857956,-0.0272312284677065,54.270756
A11,63.295155,110608.75,0.840985650361372,-0.0271021705128911,54.270756
A11,63.354527,110452.51,0.83937654029368,-0.0269785559691881,54.270756
A11,63.4139,110296.98,0.837774742490122,-0.0268424989085651,54.270756
A11,63.473267,110142.25,0.836181183857417,-0.0266847112201901,54.270756
A11,63.53264,109988.414,0.83459683249814,-0.0265313236276649,54.270756
A11,63.59201,109835.47,0.833021667814366,-0.0263822907917626,54.270756
A11,63.651382,109683.38,0.831455298445478,-0.0262556955910426,54.270756
A11,63.71075,109532.03,0.829896550309629,-0.026147672647052,54.270756
A11,63.770123,109381.29,0.828344084541555,-0.0260514114378328,54.270756
A11,63.829494,109231.11,0.82679738619308,-0.0259555669088784,54.270756
A11,63.888866,109081.48,0.825256352274566,-0.0258701416013464,54.270756
A11,63.948235,108932.35,0.823720467837835,-0.0257929411772077,54.270756
A11,64.00761,108783.65,0.822189011955439,-0.0257291944793899,54.270756
A11,64.06698,108635.33,0.820661469679197,-0.0256736838116863,54.270756
A11,64.12635,108487.33,0.819137223071297,-0.0256268466858124,54.270756
A11,64.18572,108339.6,0.817615757183561,-0.0255782862460697,54.270756
A11,64.245094,108192.14,0.816097072015987,-0.0255392649486154,54.270756
A11,64.30447,108044.9,0.814580652620398,-0.0255097138349066,54.270756
A11,64.36383,107897.87,0.813066396007158,-0.0254748862329806,54.270756
A11,64.4232,107751.016,0.811553952011506,-0.0254544364130254,54.270756
A11,64.482574,107604.27,0.810042620303918,-0.0254369274973814,54.270756
A11,64.54195,107457.62,0.808532277296834,-0.0254308246404966,54.270756
A11,64.60132,107311.02,0.807022449237928,-0.0254264878695789,54.270756
A11,64.66069,107164.445,0.805512878653111,-0.0254507737867056,54.270756
A11,64.72006,107017.73,0.804001866213394,-0.0255071679946008,54.270756
A11,64.779434,106870.68,0.802487403620883,-0.0256042858342664,54.270756
A11,64.8388,106723.09,0.800967379588045,-0.0257298883627407,54.270756
A11,64.89817,106574.766,0.79943979611595,-0.0258794202238554,54.270756
A11,64.95754,106425.58,0.79790333493726,-0.0260396875848264,54.270756
A11,65.016914,106275.46,0.796357254526598,-0.0262070601812444,54.270756
A11,65.07629,106124.37,0.794801184121276,-0.0263883836583361,54.270756
A11,65.13566,105972.25,0.793234505783481,-0.026561854494901,54.270756
A11,65.19503,105819.13,0.791657528482119,-0.0267266517896398,54.270756
A11,65.2544,105665.06,0.790070767165368,-0.0268774952789135,54.270756
A11,65.313774,105510.11,0.788474942760678,-0.0270129639355891,54.270756
A11,65.37314,105354.4,0.786871291143677,-0.0271308388388423,54.270756
A11,65.43251,105198,0.785260533241815,-0.0272331866324151,54.270756
A11,65.49188,105041.01,0.783643698951449,-0.0273180815196779,54.270756
A11,65.551254,104883.52,0.782021715179299,-0.0273685035260959,54.270756
